"GEOID","county_sum","weighted_wfp"
"24047",20751,0
"24510",3067,0
"25001",15983,0
"25003",33630,1.05710552231925e-05
"25005",20979,0
"25007",4207,0
"25009",18897,0
"25011",25746,0
"25013",22523,0
"25015",19366,0
"25017",30092,0
"25019",2007,0
"25021",14671,0
"25023",24970,0
"25025",2361,0
"25027",56106,0
"26001",24552,0.016332635525477
"26003",32070,0.00198386520564139
"26005",29930,0
"26007",20814,1.12940629799976e-05
"26009",18656,0
"26011",12938,0.00535826451280736
"26013",32156,0
"26015",20505,0
"26017",15813,0
"26019",12331,0
"26021",20579,0
"26023",18464,0
"26025",25523,0
"26027",18062,0
"26029",13451,0
"26031",28059,0
"26033",48287,0.69714014993508
"26035",20442,0.0289906595488417
"26037",20416,0
"26039",20009,0.184969323441334
"26041",41642,0.00224489097185747
"26043",27588,0
"26045",20584,0
"26047",17094,0
"26049",23082,0
"26051",18335,5.45993318053755e-06
"26053",40476,0
"26055",17371,0
"26057",20306,0
"26059",21564,0
"26061",36724,0
"26063",29299,0
"26065",19921,0
"26067",20606,0
"26069",19957,1.06976040175618
"26071",43029,0
"26073",20530,0
"26075",25705,0
"26077",20613,0
"26079",20267,0.00726248616599489
"26081",30980,0
"26083",11657,0
"26085",20404,0.0147149999131796
"26087",23547,0
"26089",11953,0
"26091",27052,0
"26093",20797,0
"26095",32788,0
"26097",35553,0.0195811005231203
"26099",17184,0
"26101",19800,0
"26103",66002,0.0155523482946146
"26105",18119,0
"26107",20293,0
"26109",37372,0
"26111",18757,0
"26113",20389,0.0180814182655165
"26115",19807,0
"26117",25605,0
"26119",19983,0.00541991791873783
"26121",18740,0
"26123",30618,3.76904163550411e-05
"26125",32230,0
"26127",19383,0
"26129",20424,0.0564299646715028
"26131",46894,0
"26133",20357,0
"26135",20308,0.231838336051507
"26137",18699,0.00915449411276791
"26139",20495,0
"26141",23820,0
"26143",20605,0.146740956650982
"26145",28990,0
"26147",25031,0
"26149",18508,0
"26151",34093,0
"26153",43410,0.0043498765321452
"26155",19218,0
"26157",28829,0
"26159",22135,0
"26161",25670,0
"26163",21534,0
"26165",20447,0
"27001",70903,0.227231131395942
"27003",15862,2.02340979532893
"27005",51334,0.548265260929953
"27007",108516,1.73758312114862
"27009",14672,0.700400226237657
"27011",18779,0.0228552775152097
"27013",27199,0
"27015",21956,0
"27017",31089,0.0740803676118863
"27019",13359,0.00194737214929167
"27021",85771,0.307660550859308
"27023",20875,0.0141170310858703
"27025",15726,0.168072864568955
"27027",37411,0.0738648877818253
"27029",36606,1.44521187591584
"27031",56519,5.18845373163817
"27033",22995,0
"27035",41090,0.800777673158315
"27037",20844,0.000960282528893598
"27039",15618,0
"27041",25592,0.0783579789298378
"27043",25646,0
"27045",30632,0
"27047",25662,0
"27049",27705,0
"27051",20515,0.00686239638050576
"27053",21551,0.0945880677943257
"27055",20206,0
"27057",35588,0.49848996929915
"27059",16019,1.46180160599896
"27061",103982,0.0261954244403934
"27063",25617,0
"27065",18959,0.14805249255243
"27067",30634,0.0175197227186768
"27069",39174,0.732741001150305
"27071",112046,0.0231988575765871
"27073",27668,0.0317530293196662
"27075",80997,3.67682594384478
"27077",63257,0.160450672723201
"27079",16843,0
"27081",19418,0.00596273378907566
"27083",25671,3.19920571015313e-05
"27085",17959,6.89221427403954e-06
"27087",20655,0.444017447492773
"27089",64455,1.32643525800776
"27091",25920,0
"27093",22883,0.00425965630585203
"27095",24220,0.824173055894513
"27097",40980,1.35399400106795
"27099",25281,0
"27101",25576,3.63467935413198e-05
"27103",16584,0
"27105",25619,0
"27107",31152,0.0572202093968304
"27109",23256,0
"27111",78914,0.154091336886765
"27113",21976,0.621163337762078
"27115",50969,0.067740088332427
"27117",16615,0.00133106770093594
"27119",71011,0.415173219436542
"27121",25415,0.00874364649557007
"27123",6042,0.103342936427059
"27125",15336,0.728791391757717
"27127",31361,0
"27129",35060,7.50805755388614e-05
"27131",18317,0
"27133",17134,0
"27135",59564,0.30433368257538
"27137",239303,1.71049734199369
"27139",13086,0.0110146313719934
"27141",16012,2.3894363136222
"27143",21343,0
"27145",49377,0.276166102267728
"27147",15366,0
"27149",20465,0.0042856943142938
"27151",26732,0.0247424429240212
"27153",34821,0.657569492075931
"27155",20775,0.0661672332798979
"27157",19534,0
"27159",19285,2.60333276385203
"27161",15383,0
"27163",15049,0.23358944159411
"27165",15626,0
"27167",26772,0.0685268591499191
"27169",22796,0
"27171",25399,0.234933276673064
"27173",27083,0.00441024100306085
"28001",17326,0
"28003",14256,8.61991769172612
"28005",25987,0.0338104230259798
"28007",26178,14.3165668225988
"28009",14518,0.356750927013119
"28011",32264,0
"28013",20890,0
"28015",22554,0.00439113957370487
"28017",17914,0
"28019",14905,0.561223349971529
"28021",17804,0
"28023",24635,0.0332797369667284
"28025",14785,0
"28027",20707,0
"28029",27694,1.76434149714086
"28031",14747,10.6280091882055
"28033",17601,0
"28035",16710,16.5563413055642
"28037",20139,6.02264763417495
"28039",17184,18.6767287958775
"28041",25534,12.7984913994916
"28043",15965,0
"28045",17234,0
"28047",20942,0
"28049",31158,0
"28051",27166,0.550357785626133
"28053",15324,0
"28055",15680,0
"28057",19207,0.0448834748742047
"28059",26535,14.2536391016052
"28061",24070,1.27644752185361
"28063",18731,0.135372524929822
"28065",14532,3.11517725952409
"28067",24857,12.2101637921548
"28069",27252,0
"28071",24140,2.3540205810297e-06
"28073",17765,9.64021789149158
"28075",25410,0
"28077",15480,0
"28079",20791,25.1055297555237
"28081",16096,0.00759925586135309
"28083",21529,0
"28085",20898,9.50785227424388
"28087",18351,0
"28089",26360,4.7611341215811
"28091",19486,0.107351808647824
"28093",25213,0.0971262253972832
"28095",27417,0
"28097",14489,0.00117237479891908
"28099",20305,5.33161335929812
"28101",20596,0.000630523698505564
"28103",24868,0
"28105",16414,0
"28107",25054,0
"28109",29117,1.03868765105104
"28111",23098,22.9406068742423
"28113",14590,0.958559122997981
"28115",17806,0
"28117",14856,5.54513451818716
"28119",14436,0
"28121",28642,0.0189319810013223
"28123",21687,0.770341055217726
"28125",15461,0
"28127",20975,1.07280688938873
"28129",22645,2.87346641398034
"28131",15914,13.1632939119399
"28133",25111,0
"28135",23180,0
"28137",14601,0
"28139",16337,2.02821677303855
"28141",15779,9.25161138316204
"28143",16929,0
"28145",14816,0.123444443372186
"28147",14378,0
"28149",21969,0
"28151",27007,0
"28153",28900,4.50020402491031
"28155",15041,0
"28157",24436,0.00134020366015935
"28159",21681,5.20507493231902
"28161",17587,0
"28163",33201,0.0293450903608849
"29001",20229,0
"29003",15509,0
"29005",19550,0
"29007",24753,0
"29009",28169,0.00224155117959761
"29011",21177,0
"29013",30261,0
"29015",26765,0.0388955854109619
"29017",22066,0
"29019",24567,0
"29021",14752,0
"29023",24823,0
"29025",15274,0
"29027",30109,0
"29029",25166,0.0208970329642861
"29031",20827,0
"29033",24931,0
"29035",18102,0
"29037",24965,0
"29039",17709,0.00667101229674486
"29041",27236,0
"29043",20024,0.00145744683021564
"29045",18188,0
"29047",14524,0
"29049",15045,0
"29051",14193,0.000932675236667017
"29053",20233,0
"29055",26426,0
"29057",17958,9.28808145647511e-06
"29059",19288,0.0275880998039476
"29061",20184,0
"29063",15147,0
"29065",26813,0.00262241832259802
"29067",28964,0.0060827867645412
"29069",19452,0
"29071",33066,0
"29073",18694,0
"29075",17455,0
"29077",24141,0.00308945221850776
"29079",15565,0
"29081",25834,0
"29083",25993,0.000487624069288323
"29085",14639,0.217554430299205
"29087",16736,0
"29089",16754,0
"29091",32976,0.000681064179045961
"29093",19602,0.00567199806129818
"29095",21881,0
"29097",22755,0.00129860585849128
"29099",23610,0
"29101",29627,0
"29103",18021,0
"29105",27293,0.0232411662863344
"29107",22692,0
"29109",21790,0.000767171485390846
"29111",18140,0
"29113",22741,0
"29115",22053,0
"29117",19138,0
"29119",19164,0.00457321999035348
"29121",28867,0
"29123",17680,0.00044776342587469
"29125",18819,1.98429714032011e-05
"29127",15786,0
"29129",16168,0
"29131",21281,0.00228617708257716
"29133",15230,0
"29135",14865,0.00333526127498211
"29137",23824,0
"29139",19209,0
"29141",21796,0.00129306409172472
"29143",24742,0
"29145",22302,0.00347457368582235
"29147",31172,0
"29149",28133,0.000671075675834126
"29151",21791,0
"29153",26821,0.0192508603898605
"29155",18234,0
"29157",17198,0
"29159",24398,0
"29161",23961,0
"29163",24333,0
"29165",15135,0
"29167",22818,0.0279373379116019
"29169",19596,0.00316835853809402
"29171",18455,0
"29173",17178,0
"29175",17334,0
"29177",20375,0
"29179",28929,0.000774760409428322
"29181",22431,0
"29183",21062,0
"29185",24926,0.00454259985426199
"29186",18007,0
"29187",16148,0.000846143298389855
"29189",18576,0
"29195",27238,0
"29197",10949,0
"29199",15602,0
"29201",15132,0
"29203",35671,0.00273933115519425
"29205",17832,0
"29207",29454,0
"29209",18084,0.00351037328888751
"29211",23146,0
"29213",23148,0.0390557534916143
"29215",41910,0.00466476999999242
"29217",29770,0
"29219",15544,0
"29221",27091,0.00537407452428833
"29223",27514,0
"29225",21074,0.00956247349599903
"29227",9488,0
"29229",24250,0.00650931629465171
"29510",2355,0
"30001",197987,1.68436497609906
"30003",178216,1.05852095754482
"30005",150580,0.0126324717687277
"30007",43995,0.794243037719988
"30009",73232,2.45216495764146
"30011",118953,0.00424199744720722
"30013",96333,0.939684765841188
"30015",141977,0.000721853642704433
"30017",134760,0.0173009051560244
"30019",50673,0.000602595495495127
"30021",84683,0.00379094308104762
"30023",26334,1.8270481154088
"30025",57654,0.000750178432077314
"30027",154564,0.0444969614609835
"30029",186739,5.14922874599289
"30031",93568,4.83038075831216
"30033",172273,0.0367251912663649
"30035",107857,0.639807334756213
"30037",41758,0.00311487933187335
"30039",61546,1.48376211960039
"30041",103607,0.00243628819506898
"30043",58962,2.11037413352726
"30045",66458,0.825529446320025
"30047",58767,5.1429245780177
"30049",124253,2.72539989168479
"30051",51411,0
"30053",130542,11.1190710753104
"30055",95289,0.000201131816124953
"30057",128031,1.23254566392414
"30059",85074,1.32716966613673
"30061",43467,11.4643633198514
"30063",92994,5.274326561981
"30065",66501,0.0206069485193907
"30067",99951,7.20267301722342
"30069",59493,0.0558191771094069
"30071",185178,0.0289800313971311
"30073",58319,0.91093088194284
"30075",117208,0.129504627341998
"30077",82863,2.22211647738039
"30079",61906,0.00207918759471392
"30081",85277,5.24714966664918
"30083",74718,0.0131428839882953
"30085",84196,0.00531814825589395
"30087",178527,0.170854533730665
"30089",99122,11.5651970046625
"30091",60610,0.00229380410255627
"30093",25539,2.12631048487842
"30095",64158,2.75305903490571
"30097",66162,2.78077329803623
"30099",81431,0.608805922015993
"30101",69105,0
"30103",34981,0.0260710221315641
"30105",179811,0.00287986344226346
"30107",50719,0.0714266090651863
"30109",31633,0.007038862089509
"30111",94103,0.0627221264012578
"31001",20050,0.0190971501530817
"31003",30508,0.142902765892494
"31005",25515,0.157448497401778
"31007",26512,0.00794553119352909
"31009",25379,0.0550876580815776
"31011",24401,0.00167775735727746
"31013",38297,0.0035311400302967
"31015",19344,0.0529315035375195
"31017",43531,0.212139955065341
"31019",34654,0.00110714489465195
"31021",17689,0.00760378850863669
"31023",20983,0
"31025",20172,0
"31027",26490,0.000539678986240653
"31029",31884,0
"31031",213504,0.269441263959905
"31033",42503,0.000372841896705724
"31035",20370,0.189814700701984
"31037",14801,0
"31039",20426,0
"31041",91520,0.0562907433578015
"31043",9522,0.00804339948166585
"31045",49769,0.0585050758621919
"31047",36229,0.00464562440338451
"31049",15654,0
"31051",17157,0.0161883966533567
"31053",19323,0
"31055",12043,0
"31057",32718,0
"31059",20479,0
"31061",20457,0
"31063",34819,2.90328588272119e-05
"31065",25597,0
"31067",30529,0
"31069",61494,0.111094128350714
"31071",20300,0.397505998492142
"31073",16439,8.41564591805341e-07
"31075",27824,0.193444445914507
"31077",20276,0.000173864617838553
"31079",19618,0
"31081",19353,0
"31083",20396,0
"31085",25340,1.8033332950442e-05
"31087",25522,0
"31089",85882,0.453940058744911
"31091",25637,0.0494628690085223
"31093",20461,0.0001457536359349
"31095",20467,1.04516071470303e-06
"31097",13392,0.000113021481559028
"31099",18343,0
"31101",39430,0.0205206102073894
"31103",27490,0.159437940851311
"31105",33836,1.43393798158758e-05
"31107",40489,0.0726088774998292
"31109",30068,0
"31111",91481,0.0125874944949753
"31113",20292,0.0312020888964037
"31115",20289,0.0722235497843863
"31117",30565,0.0849320987533128
"31119",20444,0.0845263313333382
"31121",17638,0.00257134442389006
"31123",50804,0.0397752829945487
"31125",15916,0.00559685315520152
"31127",14498,0
"31129",20460,0.00242963895388681
"31131",21956,0
"31133",15352,0.000834269858197866
"31135",31425,0
"31137",19202,0
"31139",20412,0.286752587972335
"31141",24356,0.0111915348816048
"31143",15640,0
"31145",25517,0
"31147",19766,0.000800908670218218
"31149",35951,0.297428109230804
"31151",20479,0
"31153",8792,0
"31155",27012,0
"31157",26487,0.00415679205903093
"31159",20449,0
"31161",87745,0.14900488939909
"31163",20302,0.00190760430147223
"31165",73451,0.0228986607956543
"31167",15305,0.0020971203036676
"31169",20442,8.99351410167518e-05
"31171",25344,0.0447321238845698
"31173",14034,0.00828215101820011
"31175",20268,0.0129133959447409
"31177",13936,0
"31179",15750,0.00731787960467205
"31181",20432,0
"31183",20451,0.392713133070144
"31185",20470,0
"32001",178501,0.000925760646195391
"32003",286393,0.460707852382791
"32005",26235,5.19265210148222
"32007",611174,0.7587488510484
"32009",127513,0.00682435229994305
"32011",148492,0
"32013",343120,0.0422710298123612
"32015",196089,0
"32017",377906,0.707366608842109
"32019",71974,0.250389845257174
"32021",135414,0.207314998973666
"32023",646557,0.0203204811355719
"32027",215567,0
"32029",9400,0.255595381612251
"32031",232376,0.747118891611349
"32033",316054,0.0231209606545772
"32510",5581,6.37711486685312
"33001",16696,0
"33003",35297,0
"33005",25903,0
"33007",64988,0
"33009",62157,0
"33011",31715,0
"33013",33921,0
"33015",25817,0
"33017",13595,0
"33019",19612,0
"34001",21682,0.6200998080554
"34003",8758,7.65609108079122
"34005",29136,8.71093399006227
"34007",8082,0.539338542491761
"34009",10155,0
"34011",17800,0
"34013",4589,4.98357595604192
"34015",11968,0
"34017",2061,0
"34019",15539,0.795235526339867
"34021",8128,1.48346790788061
"34023",11270,4.2147137079161
"34025",17330,4.67338102086961
"34027",17104,9.58153270901035
"34029",26892,4.0303084932989
"34031",7055,13.5589987040742
"34033",12379,0.208200169652841
"34035",10841,4.47043263040906
"34037",19029,7.92513578655963
"34039",3739,3.48122708614693
"34041",12873,1.2928562241658
"35001",41476,0.135161338502915
"35003",246198,0.190929740326805
"35005",215839,0.0447242032431762
"35006",161379,0.0403036065934014
"35007",133878,2.31577541443375
"35009",50045,0.0138546526363271
"35011",82929,0
"35013",135541,0.00011116118956863
"35015",149155,0.00884264721519405
"35017",140943,0.0756496407980919
"35019",107685,0.0138373092539253
"35021",75531,0.087467918907129
"35023",122477,0.00203260544974899
"35025",156138,0.511470648837076
"35027",171643,0.275296175973277
"35028",3886,5.46547105723716
"35029",105352,0
"35031",193843,0.011149663788815
"35033",68508,2.32374797018786
"35035",235440,0.436454951188909
"35037",102361,0.230380492071925
"35039",209484,3.242025345885
"35041",87165,0.00558511427259995
"35043",131971,2.75078355194854
"35045",196767,0.258498598954445
"35047",168454,0.731245722240453
"35049",67913,2.67972197511054
"35051",150572,1.42846884022647
"35053",236199,0.559352426131163
"35055",78290,6.59076685663602
"35057",118878,0.00932920277385477
"35059",136101,0.0219088254128091
"35061",37932,0.0231774804870934
"36001",18952,11.7537153258061
"36003",36753,0
"36005",1716,1.761636851664
"36007",25418,0
"36009",46985,0
"36011",26103,0
"36013",38311,0
"36015",14592,0
"36017",31929,0
"36019",39696,0
"36021",23032,1.17598889042266
"36023",17815,0
"36025",52113,0
"36027",29331,3.96171268033244
"36029",37201,1.19085624248086
"36031",68086,0
"36033",60312,0
"36035",18932,0.0015477388986206
"36037",17596,8.10052965624139e-05
"36039",23380,0.749457990241128
"36041",64223,0
"36043",51807,0
"36045",46553,0
"36047",2929,0
"36049",45856,0
"36051",22746,0
"36053",23501,0
"36055",23484,1.56969252630832
"36057",14571,0.199270894428797
"36059",11202,2.71001634413098
"36061",1142,0.00128109254278799
"36063",18601,0.205979819186872
"36065",44651,0
"36067",28616,0
"36069",23537,0.24765150858405
"36071",29797,13.072950060969
"36073",13827,0
"36075",36077,0
"36077",36081,0
"36079",8745,13.8203431516857
"36081",4452,0.495531506598505
"36083",23636,9.8897206901119
"36085",2104,0
"36087",7080,14.0805254655147
"36089",100219,0
"36091",29981,4.22983266438517
"36093",7438,12.1849445936981
"36095",22255,0.0238219217689458
"36097",12164,0
"36099",13866,0
"36101",49880,0
"36103",40980,0.957559967232369
"36105",35402,0.388364957329103
"36107",18584,0
"36109",17464,0
"36111",41256,3.72966963477045
"36113",33099,0
"36115",30059,0.289488997320447
"36117",21608,0.4243137699306
"36119",16925,7.17608054484752
"36121",21186,0.00222844605680738
"36123",13351,0
"37001",15432,0.00278055882171391
"37003",9373,5.58535549066854
"37005",8403,6.48759430128504e-05
"37007",19083,15.4380632941439
"37009",15254,0.0165262300973603
"37011",8795,1.21190749671916
"37013",30591,0.00657879239264609
"37015",25210,0.00108090158416276
"37017",31533,13.5013741676678
"37019",31692,8.61472526717168
"37021",23446,3.45669915840676
"37023",18264,11.5882478747002
"37025",12932,6.75565763977288
"37027",16846,6.42501163428459
"37029",8725,0
"37031",20086,0
"37033",15233,0
"37035",14786,5.58043216049645
"37037",25188,5.86382500944368
"37039",16596,2.84469206137791
"37041",6287,0
"37043",7842,0.779348071120886
"37045",16632,5.51693981394655
"37047",33936,14.9961227095767
"37049",25949,0
"37051",23399,12.7076781015404
"37053",10397,0.0131686907845721
"37055",14710,0
"37057",20179,2.29800301745127
"37059",9467,0.883320496961517
"37061",29159,0.000270708573470734
"37063",10586,0
"37065",18002,0
"37067",14650,1.43172421854381
"37069",17562,0.00149672982039011
"37071",12917,7.38893945501217
"37073",12284,0
"37075",10711,0.0084996592302256
"37077",19099,0
"37079",9492,0
"37081",23360,0.00119705968499234
"37083",25943,0
"37085",21356,16.4169440865443
"37087",19697,2.28502586470355
"37089",13327,3.41044110607775
"37091",12752,0
"37093",13915,19.1514520924899
"37095",25104,0
"37097",21226,4.10676727815314
"37099",17584,1.64567697210667
"37101",28257,0.298841773420772
"37103",16823,0.00325843227766596
"37105",9213,16.8734301996858
"37107",14264,0.00831626022380297
"37109",10833,5.80090056725944
"37111",15823,8.67372909768238
"37113",18466,0.586094825204486
"37115",16044,1.05338451375925
"37117",16220,0.0210502480210444
"37119",19390,6.39702461919643
"37121",7883,0.965688607766532
"37123",17817,14.5986799759476
"37125",25068,21.8136036828447
"37127",19294,0.00175438253362567
"37129",7809,1.81179591717001
"37131",19568,0
"37133",28489,0
"37135",14245,0
"37137",12957,0
"37139",8247,0
"37141",31336,0.0907744553655008
"37143",8953,0
"37145",14366,0
"37147",23287,0
"37149",8473,1.12780360754834
"37151",28060,0.971557860234609
"37153",17049,23.2600831902689
"37155",33720,7.00690921960061
"37157",20356,0.00633613012308102
"37159",18609,6.6907694241062
"37161",20145,4.4925900469903
"37163",33668,0.000246779157577767
"37165",11405,13.0236851415683
"37167",14385,5.954490688204
"37169",16206,0.485048862179969
"37171",19069,0.119344796992135
"37173",19187,3.25968631805445
"37175",13515,0.550134249531086
"37177",14550,0
"37179",22735,4.76652079403371
"37181",9543,0
"37183",30453,1.87059442670753
"37185",15784,0.000579147248010748
"37187",13323,0
"37189",11127,0.434313478353439
"37191",19822,0.00273326635931179
"37193",26868,1.27764863312226
"37195",13244,0
"37197",11996,0.75421314875454
"37199",11129,3.21517518721306
"38001",35122,0.00200760855269232
"38003",53769,0.00291983049773348
"38005",51159,0.059848505251227
"38007",40974,0.03600976493062
"38009",60298,0
"38011",41459,0.00337274408466607
"38013",40109,0.00506206591629715
"38015",59275,0.0654671430773536
"38017",62805,0.000329769315766956
"38019",53639,0.00226514303715491
"38021",40585,0.0126116359912149
"38023",45984,0.000289244702589072
"38025",73982,0.036103089724291
"38027",22877,0.179973300620692
"38029",55250,0.780421461648065
"38031",22981,0.0146228099858227
"38033",35612,0.0198758117957175
"38035",51132,0.00490670710308073
"38037",59197,0.0258793093495549
"38039",25471,0.0251413525850912
"38041",40284,8.98954598256778e-05
"38043",50904,0.0132742024514507
"38045",40891,0.000585398541259225
"38047",35922,0.00241983391101037
"38049",67915,0.00314129019663382
"38051",35336,0.00433316022930726
"38053",101617,0.0234135891460903
"38055",82715,0.0454545407436924
"38057",39510,0.116672408662591
"38059",69108,0.0928660827922827
"38061",68975,0.0312087443074595
"38063",35857,0.0657491054797139
"38065",25978,0.191027557233032
"38067",39844,0.00537889856395743
"38069",38453,0.0311028463496475
"38071",46197,7.92259237612832e-05
"38073",30681,0.0164821405091529
"38075",31730,0.0144054269923152
"38077",51326,0.0524671578353301
"38079",33375,0.030375193280311
"38081",30800,0.0347095946104154
"38083",35725,0.00480937080438001
"38085",40079,0.278320962774412
"38087",43329,0.00899165576713758
"38089",47617,0.00132916330207385
"38091",25416,0.000399954171491273
"38093",81645,0.00280602649597202
"38095",37008,0
"38097",30621,0.000126926417204202
"38099",45970,0.0256280671812763
"38101",73032,0.0130785889066361
"38103",45845,0.00511490715981857
"38105",76321,0.00153849402031833
"39001",20832,0
"39003",14457,0
"39005",15166,0
"39007",25076,0
"39009",18065,0
"39011",14277,0
"39013",19228,0
"39015",17518,0
"39017",16706,0
"39019",14174,0
"39021",15271,0
"39023",14289,0
"39025",16347,0
"39027",14653,0
"39029",18996,0
"39031",20161,0
"39033",14306,0
"39035",16178,0
"39037",21305,0
"39039",14716,0
"39041",16253,0
"39043",8669,0
"39045",18069,0
"39047",14465,0
"39049",19310,0
"39051",14464,0
"39053",16749,0.00332419386691284
"39055",14508,0
"39057",14793,0
"39059",18767,0
"39061",14652,0
"39063",18960,0
"39065",16722,0
"39067",14594,0
"39069",14912,0
"39071",19809,0
"39073",15047,0
"39075",15064,0
"39077",17611,0
"39079",14977,0.00061826855814196
"39081",14598,0
"39083",18807,0
"39085",8036,0
"39087",16245,0.0355860876937938
"39089",24425,0
"39091",16591,0
"39093",17474,0
"39095",12208,0
"39097",16580,0
"39099",15105,0
"39101",14352,0
"39103",15031,0
"39105",15379,0
"39107",16820,0
"39109",14556,0
"39111",16264,0
"39113",16496,0
"39115",14989,0
"39117",14475,0
"39119",23894,0
"39121",14375,0
"39123",8989,0
"39125",14884,0
"39127",14654,0
"39129",18000,0
"39131",15771,0
"39133",17905,0
"39135",15155,0
"39137",17208,0
"39139",17764,0
"39141",24620,0
"39143",14612,0
"39145",21908,0.00151097793884042
"39147",19638,0
"39149",14587,0
"39151",20628,0
"39153",14930,0
"39155",22616,0
"39157",20303,0
"39159",15517,0
"39161",14580,0
"39163",14748,0
"39165",14476,0
"39167",22732,0
"39169",19780,0
"39171",15034,0
"39173",22041,0
"39175",14482,0
"40001",20502,3.68368657926105
"40003",31311,0.00294563486985975
"40005",35116,4.70325151585267
"40007",64579,0.0888456774621704
"40009",32103,0.718948070328186
"40011",33344,0.00219350701423621
"40013",33511,0.774458364410904
"40015",45845,0.0396666778540033
"40017",32160,0.00311813998273703
"40019",29615,1.38868410836692
"40021",27549,1.65193767330386
"40023",28356,1.30788557542963
"40025",65405,0.000888550764028335
"40027",19827,0.0399496127215904
"40029",18556,2.29584195984375
"40031",38510,0.198276094942381
"40033",22810,0.0587548565783181
"40035",27090,0.103260997805977
"40037",34432,1.58409638103333
"40039",35604,0.343315874189563
"40041",28152,0.65360869252618
"40043",35835,0.0903116040267999
"40045",43761,0.101035346427277
"40047",37668,6.14825827207713e-05
"40049",28920,0.560511687091438
"40051",39247,0.207532803407499
"40053",35649,0.000212180684849272
"40055",22851,0.147762602381976
"40057",19148,0.107050784411391
"40059",36963,0.887619846472703
"40061",22249,4.6440016220903
"40063",29034,1.74237747382595
"40065",28587,0.0220706816434042
"40067",27501,0.640972457208524
"40069",23366,2.01402338561806
"40071",33591,1.92650697403216
"40073",32192,0.000238895979047658
"40075",36614,0.0828370786914248
"40077",25874,13.6113142753272
"40079",57138,7.94811064885863
"40081",34310,1.01348849676608
"40083",26600,0.0387367057952385
"40085",18924,1.13579238331045
"40087",20600,0.127041914358574
"40089",67606,15.0096444802814
"40091",25313,1.81988175009129
"40093",34036,0.00313044246199918
"40095",15187,1.30730886851576
"40097",24254,0.600843649501035
"40099",15109,0.788264514907873
"40101",29894,0.870365865678645
"40103",26364,0.0511387483262099
"40105",20684,0.194840537696918
"40107",22343,1.81820201972055
"40109",25521,0.0287152977476015
"40111",24847,0.756215728863224
"40113",81734,3.12465063136642
"40115",17202,0.00950542358101021
"40117",21142,0.844944520731377
"40119",24767,0.488348184663928
"40121",48923,7.77010960654538
"40123",25754,1.03867566309857
"40125",28201,0.589136614665903
"40127",50618,18.4033484012417
"40129",40733,1.36305471598993
"40131",25285,0.199007019729453
"40133",22731,1.02170772285559
"40135",25391,2.53563938214539
"40137",31667,0.654531353262943
"40139",72780,0.00193647777354859
"40141",31234,0.00907296129134393
"40143",20987,0.128277504455752
"40145",21009,0.290077483746131
"40147",15105,0.264478183632026
"40149",35837,0.124003539967748
"40151",45836,0.658159095665259
"40153",44303,0.0695932464481125
"41001",109713,2.6006837458071
"41003",24092,0
"41005",66906,13.3625809848513
"41007",30322,0
"41009",24485,0
"41011",57789,0.362763209479418
"41013",106128,2.21714645197391
"41015",58118,12.4447473978064
"41017",108503,5.9461018082331
"41019",180113,10.7301234773812
"41021",43442,0.479908818052368
"41023",160886,3.15071381716826
"41025",363380,0.119357770094248
"41027",18939,14.2776069260277
"41029",99530,29.6541320100097
"41031",63660,7.15255233260848
"41033",58310,27.7687399629742
"41035",218049,3.69365292978876
"41037",296940,0.0858294345597186
"41039",164134,8.30460257937744
"41041",35287,0
"41043",82026,9.34910726474402
"41045",352789,0.98522263508442
"41047",42326,7.74143116189748
"41049",72753,1.16663086490102
"41051",16523,4.28327032288123
"41053",26435,0
"41055",29535,0.371920913501008
"41057",39964,0
"41059",114807,5.70622231326164
"41061",72439,9.48773620479119
"41063",111961,7.96273342631448
"41065",85083,6.61507924500971
"41067",25815,0
"41069",60982,1.19446595027833
"41071",25519,0
"42001",18541,0
"42003",26437,0
"42005",23597,0
"42007",15774,0
"42009",36128,0
"42011",30771,0
"42013",18700,0
"42015",41251,0
"42017",22097,0.0074663391665194
"42019",28260,0
"42021",24615,0
"42023",14155,0
"42025",13772,0
"42027",39536,0
"42029",26980,0
"42031",21665,0
"42033",41023,0
"42035",31863,0
"42037",17421,0
"42039",36860,0
"42041",19545,0
"42043",19830,0
"42045",6764,0
"42047",29550,0
"42049",28211,0
"42051",28384,0
"42053",15300,0
"42055",27453,0
"42057",15570,0
"42059",20536,0
"42061",31606,0
"42063",29652,0
"42065",23335,0
"42067",13972,0
"42069",16530,0
"42071",34947,0
"42073",12856,0
"42075",12880,0
"42077",12364,0
"42079",32195,0
"42081",44187,0
"42083",34990,0
"42085",24251,0
"42087",14735,0
"42089",21937,0
"42091",17309,0
"42093",4694,0
"42095",13394,0
"42097",16953,0
"42099",19747,0
"42101",5061,0
"42103",20130,0
"42105",38420,0
"42107",27803,0
"42109",11784,0
"42111",38431,0
"42113",16071,0
"42115",29561,0
"42117",40398,0
"42119",11302,0
"42121",24257,0
"42123",31930,0
"42125",30583,0
"42127",26671,0
"42129",36792,0
"42131",14385,0
"42133",32366,0
"44001",1005,0
"44003",6249,0
"44005",3925,0
"44007",15368,0
"44009",12116,0.000130085787634952
"45001",18193,0.0719230690815837
"45003",38376,26.7350832443743
"45005",14667,2.2036231769228
"45007",26840,0.0774532560181747
"45009",14057,4.44548339818488
